run,cluster,domain,account,date,link,url,fragment,uid,likes,keyword,case_name,flag,text,source_file
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-28,https://www.threads.com/@qhw39489/post/DckSi8Wj5Y2,https://roadstert.com/d/81FA48A0,,,0.0,roadstert.com,['qsh-alpha'],1,這個番茄玉米排骨湯太鮮美了，好喝到一滴湯汁都不剩！ roadstert.com/d/81F… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-27,https://www.threads.com/@jbn03297/post/Dciu8LUk7Ad,https://roadstert.com/d/ACC6BB68,,,2.0,roadstert.com,['qsh-alpha'],1,主人搬家將狗狗綁在樹下挨餓，瘦成皮包骨頭讓人心痛！ roadstert.com/d/ACC… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-27,https://www.threads.com/@jbn03297/post/DcibtvLExzR,https://roadstert.com/d/4EB17248,,,2.0,roadstert.com,['qsh-alpha'],1,兵哥哥洪水中救下瀕死橘貓，5年后偶遇…貓第一眼就認出了他！ roadstert.com/d/4EB… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-27,https://www.threads.com/@arrietlinor3235/post/Dch7A2VE1Z_,https://roadstert.com/d/0AAE52AC,,,0.0,roadstert.com,['qsh-alpha'],1,比《黑暗榮耀》更狠！一口氣刷完，全員大亂鬥，後勁大到緩不過來！ roadstert.com/d/0AA… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-27,https://www.threads.com/@qhw39489/post/Dchx_T1j9T_,https://roadstert.com/d/0B084065,,,0.0,roadstert.com,['qsh-alpha'],1,南瓜青豆肉沫豆腐湯好好喝！湯汁清爽解膩，南瓜煮得軟糯巨香！ roadstert.com/d/0B0… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-27,https://www.threads.com/@jbn03297/post/Dchs2crk5tA,https://roadstert.com/d/734207E9,,,0.0,roadstert.com,['qsh-alpha'],1,40頭鯨魚集體擱淺！數百人沖進海里抬鯨魚，小孩都舉著桶潑水，第一次見這場面腿都軟了 roadstert.com/d/734… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-27,https://www.threads.com/@arrietlinor3235/post/Dchg649k5m0,https://roadstert.com/d/D5A41E1A,,,0.0,roadstert.com,['qsh-alpha'],1,一口氣刷完8集，詛咒+災難+超自然，Netflix這部劇集又爆了！ roadstert.com/d/D5A… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-26,https://www.threads.com/@arrietlinor3235/post/DcgWwzyE8ln,https://roadstert.com/d/FC399A62,,,0.0,roadstert.com,['qsh-alpha'],1,25年豆瓣最高分的韓國愛情劇，一吻爆炸第8，靈指第2，第一殺瘋了 roadstert.com/d/FC3… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-26,https://www.threads.com/@jbn03297/post/Dcf7-65k7d9,https://roadstert.com/d/3E24E0D5,,,0.0,roadstert.com,['qsh-alpha'],1,雪夜高燒的護林員，被貍花貓叼來野兔救命：這道爪印里藏著3里地的血路，跨物種的交情讓人感動 roadstert.com/d/3E2… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-26,https://www.threads.com/@jbn03297/post/Dcfof_zE23c,https://roadstert.com/d/59A97B13,,,2.0,roadstert.com,['qsh-alpha'],1,遞面包時它盯了我半分鐘！斷尾貓踮腳挪過來的樣子，后腿外撇看得人心疼 roadstert.com/d/59A… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-26,https://www.threads.com/@arrietlinor3235/post/DcfSyQhE9gl,https://roadstert.com/d/0B0605D1,,,0.0,roadstert.com,['qsh-alpha'],1,直接笑到淩晨四點！ 每一集都笑到我肚子痛！根本停不下來啊！ roadstert.com/d/0B0… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-26,https://www.threads.com/@arrietlinor3235/post/Dce73oeE5vY,https://roadstert.com/d/EBCFF836,,,0.0,roadstert.com,['qsh-alpha'],1,又挖到一部下飯好劇！雖土但甜！「偽人妻 × 高冷組長」張基龍：吻戲超多的 ～ roadstert.com/d/EBC… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-25,https://www.threads.com/@jbn03297/post/DcdmYVtk3e3,https://roadstert.com/d/730F7266,,,1.0,roadstert.com,['qsh-alpha'],1,毛毛雨中叼著牽引繩「邊走邊哭」，女孩心疼：它已經被放棄兩次了！ roadstert.com/d/730… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-25,https://www.threads.com/@arrietlinor3235/post/DccXsrIEybD,https://roadstert.com/d/4F660CC9,,,0.0,roadstert.com,['qsh-alpha'],1,低開高走，節奏快到飛起！一集十次反轉，二十個爆點，看得人喘不過氣的「高能爽劇」，看完爽爆了 roadstert.com/d/4F6… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-24,https://www.threads.com/@arrietlinor3235/post/DcbCL9Tk0q_,https://roadstert.com/d/FEC1C6D8,,,0.0,roadstert.com,['qsh-alpha'],1,Netflix新劇速遞！IU和金泰亨末日世界裡的羅曼史，太催淚~ roadstert.com/d/FEC… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-24,https://www.threads.com/@jbn03297/post/DcasTPJk-bq,https://roadstert.com/d/23BB3821,,,1.0,roadstert.com,['qsh-alpha'],1,翻車魚究竟有多蠢，被吃掉一半身體竟然還活著，這種生物的本領超乎想象！ roadstert.com/d/23B… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-24,https://www.threads.com/@jbn03297/post/DcaULm5E9Wk,https://roadstert.com/d/44032831,,,0.0,roadstert.com,['qsh-alpha'],1,阿公柴堆撿回破碎鳥蛋！歷經數日竟真「孵出小鳥」，得知其品種名后他欣喜若狂 roadstert.com/d/440… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-24,https://www.threads.com/@arrietlinor3235/post/DcaFgSIk_N9,https://roadstert.com/d/4FBE2924,,,0.0,roadstert.com,['qsh-alpha'],1,韓國真的太敢拍了！一口氣看完脊背發涼、毛孔炸裂！看完不敢獨處的懸疑神作！ roadstert.com/d/4FB… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-24,https://www.threads.com/@jbn03297/post/DcZ_lPVky-S,https://roadstert.com/d/37C418F2,,,0.0,roadstert.com,['qsh-alpha'],1,沙堆里拱出灰毛團！異瞳小貓嘴叼沙礫發抖，藍眼望人時睫毛掛著土粒，誰看了不心疼 roadstert.com/d/37C… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-24,https://www.threads.com/@qhw39489/post/DcZ-vFzj36e,https://roadstert.com/d/34DBE63A,,,0.0,roadstert.com,['qsh-alpha'],1,微波蝦仁蛋豆腐｜5分鐘搞定高蛋白減脂餐！嫩滑如布丁，醬汁一拌香到靈魂出竅！ roadstert.com/d/34D… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-23,https://www.threads.com/@jbn03297/post/DcYrH-fE9LE,https://roadstert.com/d/CC3ED1A7,,,0.0,roadstert.com,['qsh-alpha'],1,綠毛怪！她養小龍蝦1年「完全沒喂食」竟和烏龜活到現在，網「解釋其原由」並怒轟：你太殘忍 roadstert.com/d/CC3… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-23,https://www.threads.com/@jbn03297/post/DcYWRIGk3Kr,https://roadstert.com/d/67FE9709,,,1.0,roadstert.com,['qsh-alpha'],1,航班上的 「小英雄」！三隻救援犬曾赴土耳其救災，如今機艙裡乖巧得讓人淚目 roadstert.com/d/67F… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-23,https://www.threads.com/@qhw39489/post/DcYWCAfD3U9,https://roadstert.com/d/21F3A05A,,,0.0,roadstert.com,['qsh-alpha'],1,巨掉秤又好吃的蝦仁蔬菜沙拉！附油醋汁配方 roadstert.com/d/21F… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-23,https://www.threads.com/@jbn03297/post/DcX6HXlE1FQ,https://roadstert.com/d/DE51E689,,,0.0,roadstert.com,['qsh-alpha'],1,2021年，人們發現了一頭被繩索纏繞的鯨魚，它在海里掙扎了5個月，看到結局全網難過 roadstert.com/d/DE5… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-23,https://www.threads.com/@qhw39489/post/DcXdKqTj29f,https://roadstert.com/d/8DBB191E,,,0.0,roadstert.com,['qsh-alpha'],1,孜然肥牛｜香到鄰居報警的秒空神菜！焦香肥牛+燒烤料+香菜，三樣食材搞定夜市王牌！ roadstert.com/d/8DB… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-23,https://www.threads.com/@arrietlinor3235/post/DcXM9-rk_wX,https://roadstert.com/d/8252114D,,,0.0,roadstert.com,['qsh-alpha'],1,主演加起來251歲！韓國電影再次「封神」，太療愈好哭，全網零差評 roadstert.com/d/825… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-22,https://www.threads.com/@jbn03297/post/DcWKMT2k42y,https://roadstert.com/d/19D64B16,,,1.0,roadstert.com,['qsh-alpha'],1,孩子在做作業，老師進書房輔導，打開門被嚇一大跳，寵物太小眾！ roadstert.com/d/19D… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-22,https://www.threads.com/@qhw39489/post/DcV6-hXD8t4,https://roadstert.com/d/43310060,,,0.0,roadstert.com,['qsh-alpha'],1,這個法式蒜香烤南瓜太好吃了！后悔沒早點發現，蒜香濃郁，軟糯咸香，做法簡單 roadstert.com/d/433… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-22,https://www.threads.com/@jbn03297/post/DcV5BqrkydY,https://roadstert.com/d/75F8EE01,,,0.0,roadstert.com,['qsh-alpha'],1,海洋館里的虎鯨有多慘！水池只夠翻身，堅持表演53年終于能回家！ roadstert.com/d/75F… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-22,https://www.threads.com/@arrietlinor3235/post/DcVtWkXE4HR,https://roadstert.com/d/4118816C,,,0.0,roadstert.com,['qsh-alpha'],1,🆘媽耶，真實事件改編，比變態還變態「李準/金智媛」一集入坑 roadstert.com/d/411…,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-22,https://www.threads.com/@jbn03297/post/DcU3eauE4kQ,https://roadstert.com/d/E4C814C1,,,2.0,roadstert.com,['qsh-alpha'],1,陪伴自己八年的狗狗大黃生病了，奶奶用竹簍背著牠去醫院，來往的路人看見大黃的表情，都很心疼 roadstert.com/d/E4C… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-22,https://www.threads.com/@arrietlinor3235/post/DcUrsU0E4bK,https://roadstert.com/d/17DB478B,,,0.0,roadstert.com,['qsh-alpha'],1,8.3分的奇幻懸疑佳作！無限流+重生+復仇，驚悚又刺激，熬夜連刷八集根本不夠看！ roadstert.com/d/17D… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-21,https://www.threads.com/@jbn03297/post/DcTmV1Wk1nV,https://roadstert.com/d/137FBE2B,,,0.0,roadstert.com,['qsh-alpha'],1,垃圾桶旁撿到寶！偶遇會笑小橘貓，用腦袋頂我幫使勁、扒門縫哄人，這誰能不心疼 roadstert.com/d/137… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-21,https://www.threads.com/@arrietlinor3235/post/DcSrYDmk_e4,https://roadstert.com/d/DFFFB267,,,0.0,roadstert.com,['qsh-alpha'],1,又挖到一部下飯好劇！雖土但甜！「偽人妻 × 高冷組長」張基龍：吻戲超多的 ～ roadstert.com/d/DFF… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-21,https://www.threads.com/@jbn03297/post/DcSWQtdE9JL,https://roadstert.com/d/1C5CBB7F,,,4.0,roadstert.com,['qsh-alpha'],1,"十年光陰換你一聲呼喚！退役導盲犬認出\""第一個媽媽\""瞬間淚崩：我等到白毛了 roadstert.com/d/1C5… 2 / 2",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-20,https://www.threads.com/@jbn03297/post/DcQ1nbhE5Ar,https://roadstert.com/d/14E71AA9,,,1.0,roadstert.com,['qsh-alpha'],1,能催眠鯊魚的女人？幫鯊魚拔出一次魚鉤后，受傷鯊魚都會去找她！ roadstert.com/d/14E… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-20,https://www.threads.com/@qhw39489/post/DcQkRc8j_bC,https://roadstert.com/d/A73F4B9C,,,0.0,roadstert.com,['qsh-alpha'],1,雞蛋這麼做比茶葉蛋都好吃！香嫩入味，做了一大盆都沒夠吃！ roadstert.com/d/A73… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-20,https://www.threads.com/@jbn03297/post/DcQf5q0k2Zb,https://roadstert.com/d/2B8AF692,,,1.0,roadstert.com,['qsh-alpha'],1,婆婆非要養菜場撿回的臟土狗，我賭它 「撐不過一周」，深夜看見它的一個動作，立刻暖化我 roadstert.com/d/2B8… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-20,https://www.threads.com/@qhw39489/post/DcQNUhGD34g,https://roadstert.com/d/81D23ADF,,,0.0,roadstert.com,['qsh-alpha'],1,茄子最簡單好吃的做法！不用油炸，一樣軟爛入味，太費米飯了！ roadstert.com/d/81D… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-20,https://www.threads.com/@arrietlinor3235/post/DcP4EzmEz_X,https://roadstert.com/d/8C74B36C,,,0.0,roadstert.com,['qsh-alpha'],1,李帝勳主演《模範計程車3》首播創2025年紀錄！瞬間收視飆至12.2%，網友反應卻褒貶不一 roadstert.com/d/8C7… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-20,https://www.threads.com/@arrietlinor3235/post/DcPb1lGE8eg,https://roadstert.com/d/BC119A18,,,0.0,roadstert.com,['qsh-alpha'],1,給今年韓國懸疑劇排個名，你旁觀的罪第8，親愛的 X第4，第1封神 roadstert.com/d/BC1… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-19,https://www.threads.com/@jbn03297/post/DcOT6UIk8Uc,https://roadstert.com/d/37196BBE,,,2.0,roadstert.com,['qsh-alpha'],1,救援站撤場剩下黑狗狗，鏟子超人心疼哭：怎麼可以只有你沒有家 roadstert.com/d/371… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-19,https://www.threads.com/@arrietlinor3235/post/DcOQ_pqE_SW,https://roadstert.com/d/CBA9C7C1,,,0.0,roadstert.com,['qsh-alpha'],1,韓國真的太敢拍了！一口氣看完脊背發涼、毛孔炸裂！看完不敢獨處的懸疑神作！ roadstert.com/d/CBA… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-19,https://www.threads.com/@jbn03297/post/DcNjVI2kxbJ,https://roadstert.com/d/93709DCD,,,1.0,roadstert.com,['qsh-alpha'],1,街口鞋盒里！兩只奶貓扒著盒邊叫，粉裙小姐姐舉牌：無償，但請一定愛它，綠毛男伸手被拒 roadstert.com/d/937… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,hia153866,2026-08-19,https://www.threads.com/@hia153866/post/DcNhsxyEzbT,https://roadstert.com/d/4040CB19,,,0.0,roadstert.com,['qsh-alpha'],1,1克可殺死1萬人！19歲小伙誤當「食物」吃了20多顆，直接送去ICU roadstert.com/d/404… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-19,https://www.threads.com/@jbn03297/post/DcNMf_Vk6yx,https://roadstert.com/d/26E99899,,,0.0,roadstert.com,['qsh-alpha'],1,老釣手第一次慌！拉起「四肢怪魚」驚喊變異...內行人淡定曝其來歷：大驚小怪 roadstert.com/d/26E… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-19,https://www.threads.com/@qhw39489/post/DcNIvR_D_vE,https://roadstert.com/d/73078F8E,,,2.0,roadstert.com,['qsh-alpha'],1,低估了「洋蔥蘋果水」的威力，女兒喝了2碗，就真的好了 roadstert.com/d/730… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-19,https://www.threads.com/@arrietlinor3235/post/DcM8MSTE9lh,https://roadstert.com/d/2837B08D,,,0.0,roadstert.com,['qsh-alpha'],1,金世正第一部古裝劇殺瘋了！古裝版《秘密花園》，男女主靈魂互換，第一集就笑到停不下來 roadstert.com/d/283… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-18,https://www.threads.com/@qhw39489/post/DcLxARED41-,https://roadstert.com/d/B39D4C92,,,0.0,roadstert.com,['qsh-alpha'],1,這配方一般人都不知道！醬汁濃郁的照燒雞腿，外焦里嫩，滑嫩多汁，配米飯太香了 roadstert.com/d/B39… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-18,https://www.threads.com/@arrietlinor3235/post/DcLJ3aOE_xs,https://roadstert.com/d/BEB6406B,,,0.0,roadstert.com,['qsh-alpha'],1,媽呀！Netflix新劇！許光漢勇闖韓娛！首部韓劇迷暈韓國人 roadstert.com/d/BEB… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-18,https://www.threads.com/@jbn03297/post/DcKzjLbk6r1,https://roadstert.com/d/B1EF4077,,,1.0,roadstert.com,['qsh-alpha'],1,雨夜被「怪物浪浪」尾隨到家！拆開牠的舊項圈...竟藏著一張讓人鼻酸的病例 roadstert.com/d/B1E… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-17,https://www.threads.com/@jbn03297/post/DcJH6t8E9G8,https://roadstert.com/d/92321507,,,1.0,roadstert.com,['qsh-alpha'],1,被趕出門的比熊守在門口不肯走，王阿姨的舉動，讓我看濕了眼眶 roadstert.com/d/923… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-17,https://www.threads.com/@jbn03297/post/DcIpXJLk8E7,https://roadstert.com/d/4E49CD38,,,1.0,roadstert.com,['qsh-alpha'],1,趕集被小狗盯出心軟，60 元帶它回家：它蹭手暖腳又叼墊，老狗都把它摟進懷里 roadstert.com/d/4E4… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-17,https://www.threads.com/@jbn03297/post/DcISMAIE72B,https://roadstert.com/d/25701876,,,0.0,roadstert.com,['qsh-alpha'],1,「這隻貓我們不收…」90歲屋主離世，貓獨守空屋不肯走！鄰居一個暖心舉動逼哭萬人 roadstert.com/d/257… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-16,https://www.threads.com/@jbn03297/post/DcGiQ8HE1Ax,https://roadstert.com/d/D11D2D6F,,,1.0,roadstert.com,['qsh-alpha'],1,小奶狗偷吃1個包子，竟被早餐鋪老闆往死裡打！我出手救下後...隔天發生的事暖哭全鋪人 roadstert.com/d/D11… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-16,https://www.threads.com/@qhw39489/post/DcGHngEDyE8,https://roadstert.com/d/0E8F5264,,,0.0,roadstert.com,['qsh-alpha'],1,這個蝦仁豆腐菌菇湯太好喝了，湯汁鮮美濃郁，口感嫩滑，做法超簡單 roadstert.com/d/0E8… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-16,https://www.threads.com/@jbn03297/post/DcF3sWREzng,https://roadstert.com/d/4A9B2D30,,,1.0,roadstert.com,['qsh-alpha'],1,兩副面孔！轉身就碎念回頭秒裝乖，網抓包笑噴：當面一套，背后一套 roadstert.com/d/4A9… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-16,https://www.threads.com/@arrietlinor3235/post/DcFLZ0iE3_8,https://roadstert.com/d/ECCF7100,,,0.0,roadstert.com,['qsh-alpha'],1,李帝勳主演《模範計程車3》首播創2025年紀錄！瞬間收視飆至12.2%，網友反應卻褒貶不一 roadstert.com/d/ECC… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,arrietlinor3235,2026-08-15,https://www.threads.com/@arrietlinor3235/post/DcENQy0k293,https://roadstert.com/d/6924CDD9,,,0.0,roadstert.com,['qsh-alpha'],1,「25年最火韓劇」收視：未知的首爾第2 、靈指第7、第一殺瘋了！ roadstert.com/d/692… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,qhw39489,2026-08-15,https://www.threads.com/@qhw39489/post/DcECIa_m900,https://roadstert.com/d/28338920,,,0.0,roadstert.com,['qsh-alpha'],1,豆腐炒秋葵，嘎嘎香！給肉都不換，上桌秒光 roadstert.com/d/283… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-15,https://www.threads.com/@jbn03297/post/DcD7ERVE-J7,https://roadstert.com/d/B5870AE9,,,3.0,roadstert.com,['qsh-alpha'],1,太催淚了！便利店監控拍到凌晨五點，瘦骨嶙峋的三花貓死死咬住雞胸肉，店員追到巷尾，眼前的一幕讓他心酸 roadstert.com/d/B58… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,jbn03297,2026-08-15,https://www.threads.com/@jbn03297/post/DcDdMmmkyc2,https://roadstert.com/d/7F44F76E,,,1.0,roadstert.com,['qsh-alpha'],1,網友怒噴「熒光紅狗子」是虐狗，真相曝光后笑翻：主人比狗還慘！ roadstert.com/d/7F4… 2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,roadstert.com,hia153866,2026-08-15,https://www.threads.com/@hia153866/post/DcCpyTrk-2K,https://roadstert.com/d/C1D4EDFB,,,0.0,roadstert.com,['qsh-alpha'],1,68歲阿伯每天晚上含一片薑入睡，一個星期後變化非常很大！千萬別不當一回事！ roadstert.com/d/C1D… 2 / 2,sweep_b1_hits.csv
